VGG_19_PT_0.1-0.5-0.0003{'loss': [1.7573919296264648, 1.2676594257354736], 'accuracy': [0.3827739953994751, 0.5762732028961182], 'val_loss': [1.2975870370864868, 1.1188371181488037], 'val_accuracy': [0.5760509371757507, 0.6321018934249878]}
VGG_19_PT_0.1-0.5-0.0003{'loss': [1.7152986526489258, 1.2381612062454224, 1.078528642654419, 0.9960035681724548, 0.9353586435317993, 0.8867934942245483, 0.8488698601722717, 0.8150709867477417, 0.7875974774360657, 0.7683027982711792, 0.7469619512557983, 0.7207186222076416, 0.7014538049697876, 0.6920304894447327, 0.6730764508247375, 0.6506872773170471, 0.6442726254463196, 0.6320881247520447, 0.6144441366195679, 0.5988999009132385], 'accuracy': [0.4118751585483551, 0.5873034596443176, 0.6464444994926453, 0.674841582775116, 0.6924430727958679, 0.7101619243621826, 0.7197840809822083, 0.7345693707466125, 0.7430180907249451, 0.7458342909812927, 0.7517014741897583, 0.7656653523445129, 0.7700070142745972, 0.7736446857452393, 0.782680094242096, 0.7885472774505615, 0.7849096655845642, 0.7939450740814209, 0.7991082072257996, 0.805679440498352], 'val_loss': [1.2891732454299927, 1.1041401624679565, 1.0234076976776123, 0.9729799628257751, 0.9413206577301025, 0.9218730330467224, 0.9084057211875916, 0.8948736190795898, 0.8835777044296265, 0.879639744758606, 0.8707789778709412, 0.8720545172691345, 0.8696222901344299, 0.862006664276123, 0.8630244731903076, 0.8641413450241089, 0.8660749793052673, 0.8620638847351074, 0.8607187867164612, 0.8603734374046326], 'val_accuracy': [0.5892993807792664, 0.6448407769203186, 0.6723566651344299, 0.6820381879806519, 0.6881528496742249, 0.6965605020523071, 0.6965605020523071, 0.699617862701416, 0.7044585943222046, 0.7072611451148987, 0.7103184461593628, 0.7077707052230835, 0.7118471264839172, 0.7128662467002869, 0.7169426679611206, 0.7169426679611206, 0.7171974778175354, 0.7189809083938599, 0.7200000286102295, 0.7210190892219543]}
VGG_19_PT_0.1-0.3-0.0003{'loss': [1.8107184171676636, 1.2750048637390137, 1.1046473979949951, 1.0101583003997803, 0.9392024874687195, 0.8878364562988281, 0.8559584021568298, 0.8196504712104797, 0.7931548357009888, 0.7689202427864075, 0.7408718466758728, 0.7216973304748535, 0.7065348029136658, 0.6834772229194641, 0.6720573902130127, 0.6556602716445923, 0.6435624361038208, 0.6296496391296387, 0.6219579577445984, 0.6053100228309631], 'accuracy': [0.38242197036743164, 0.5767425298690796, 0.6374090313911438, 0.6656888127326965, 0.6920910477638245, 0.7079324126243591, 0.7172025442123413, 0.7337479591369629, 0.7445435523986816, 0.7558084726333618, 0.7613236308097839, 0.7654306292533875, 0.7735273241996765, 0.7783384323120117, 0.7860831022262573, 0.7866697907447815, 0.788782000541687, 0.797582745552063, 0.7971133589744568, 0.8035672307014465], 'val_loss': [1.3191349506378174, 1.118033766746521, 1.0322003364562988, 0.9825540781021118, 0.9557347893714905, 0.9285197257995605, 0.9184908270835876, 0.9089041948318481, 0.8953041434288025, 0.8894510269165039, 0.889208197593689, 0.8872737288475037, 0.8779804706573486, 0.8763031959533691, 0.8766393661499023, 0.8834475874900818, 0.8764618039131165, 0.8728867769241333, 0.8680306673049927, 0.873798131942749], 'val_accuracy': [0.5814012885093689, 0.6366878747940063, 0.6621655821800232, 0.6800000071525574, 0.6840764284133911, 0.6940127611160278, 0.6929936408996582, 0.6950318217277527, 0.6980891823768616, 0.6985987424850464, 0.7039490342140198, 0.703439474105835, 0.7057324647903442, 0.7080254554748535, 0.7085350155830383, 0.712101936340332, 0.7105732560157776, 0.7133758068084717, 0.7143949270248413, 0.7169426679611206]}
VGG_19_PT_0.1-0.3-0.0003{'loss': [1.7548785209655762, 1.2439019680023193, 1.0827617645263672, 0.9913418889045715, 0.9256019592285156, 0.8770219087600708, 0.8382602334022522, 0.8050704598426819, 0.7822237610816956, 0.7545104026794434, 0.7251206040382385, 0.7080296874046326, 0.6989274024963379, 0.6725324392318726, 0.6636986136436462, 0.6511311531066895, 0.6325086951255798, 0.612082302570343, 0.608335554599762, 0.5961480140686035], 'accuracy': [0.38582491874694824, 0.5816709399223328, 0.646561861038208, 0.6796526908874512, 0.6996010541915894, 0.7150903344154358, 0.7295235991477966, 0.7382069826126099, 0.7450128793716431, 0.7542830109596252, 0.765078604221344, 0.7697723507881165, 0.7721192240715027, 0.7839708924293518, 0.7857310771942139, 0.787021815776825, 0.7944144606590271, 0.8003989458084106, 0.8028631806373596, 0.8043886423110962], 'val_loss': [1.2964088916778564, 1.0965970754623413, 1.0176701545715332, 0.9617018699645996, 0.9343382120132446, 0.9174826741218567, 0.8992319107055664, 0.8876198530197144, 0.8805096745491028, 0.8763151168823242, 0.8731914162635803, 0.8655411005020142, 0.8626724481582642, 0.8600552678108215, 0.859229564666748, 0.8602617979049683, 0.8572595715522766, 0.8602585196495056, 0.8611366152763367, 0.8668515086174011], 'val_accuracy': [0.5724840760231018, 0.6430573463439941, 0.6705732345581055, 0.6861146688461304, 0.6889172196388245, 0.6955413818359375, 0.700127363204956, 0.7044585943222046, 0.7067515850067139, 0.7108280062675476, 0.712101936340332, 0.7166879177093506, 0.7177069783210754, 0.7192356586456299, 0.7197452187538147, 0.7215286493301392, 0.7233120799064636, 0.722038209438324, 0.7230573296546936, 0.7235668897628784]}
VGG_19_PT_0.1-0.1-0.0003{'loss': [1.7785130739212036, 1.247032880783081, 1.0974587202072144, 1.0018038749694824, 0.9372640252113342, 0.8891079425811768, 0.8545095920562744, 0.817657470703125, 0.7944198846817017, 0.7686119079589844, 0.7388076186180115, 0.7213918566703796, 0.707213282585144, 0.6909827589988708, 0.6728098392486572, 0.6555251479148865, 0.634845495223999, 0.6358875632286072, 0.6176314949989319, 0.6071775555610657], 'accuracy': [0.3852382004261017, 0.5823750495910645, 0.6341234445571899, 0.6663928627967834, 0.6903309226036072, 0.7044121026992798, 0.7188453674316406, 0.7315184473991394, 0.7373855710029602, 0.7482985258102417, 0.7573339343070984, 0.7663694024085999, 0.7690683007240295, 0.7716498374938965, 0.7798638939857483, 0.7842055559158325, 0.7935930490493774, 0.7912461757659912, 0.7980520725250244, 0.799577534198761], 'val_loss': [1.2951500415802002, 1.0998886823654175, 1.0157549381256104, 0.9796290397644043, 0.9468498229980469, 0.9241148829460144, 0.9148213863372803, 0.9011338949203491, 0.8913035988807678, 0.8887656331062317, 0.8776339292526245, 0.872772216796875, 0.8751107454299927, 0.8698201775550842, 0.8653063178062439, 0.8647571206092834, 0.8649648427963257, 0.8663341403007507, 0.8671014904975891, 0.8700878620147705], 'val_accuracy': [0.5816560387611389, 0.6433120965957642, 0.668789803981781, 0.6828025579452515, 0.6896815299987793, 0.6924840807914734, 0.6963057518005371, 0.7006369233131409, 0.7008917331695557, 0.699872612953186, 0.7047134041786194, 0.7098089456558228, 0.7100636959075928, 0.709554135799408, 0.7151592373847961, 0.7161783576011658, 0.7131209969520569, 0.7138853669166565, 0.7174522280693054, 0.7151592373847961]}
VGG_19_PT_0.1-0.05-0.0003{'loss': [1.7543444633483887, 1.271917700767517, 1.105505347251892, 1.0047330856323242, 0.9433757066726685, 0.8899776339530945, 0.8544308543205261, 0.8210505843162537, 0.7929405570030212, 0.7686964273452759, 0.7405737042427063, 0.7270441651344299, 0.7064094543457031, 0.6908705234527588, 0.669000506401062, 0.6568754315376282, 0.6444115042686462, 0.6258116960525513, 0.6156750321388245, 0.6065277457237244], 'accuracy': [0.3916921019554138, 0.5731049180030823, 0.6364703178405762, 0.6707345843315125, 0.6916216611862183, 0.7101619243621826, 0.721778929233551, 0.7306970357894897, 0.7397324442863464, 0.7477117776870728, 0.758155345916748, 0.7674254775047302, 0.7721192240715027, 0.7764609456062317, 0.7839708924293518, 0.787021815776825, 0.7896033525466919, 0.7933583855628967, 0.7979347705841064, 0.8033325672149658], 'val_loss': [1.3197369575500488, 1.1291637420654297, 1.0341297388076782, 0.9841468930244446, 0.9496724605560303, 0.9204227924346924, 0.9071115255355835, 0.8955335021018982, 0.8882562518119812, 0.880725622177124, 0.8726547360420227, 0.8777297735214233, 0.8722689151763916, 0.8738075494766235, 0.8636309504508972, 0.857290506362915, 0.8602421283721924, 0.8687618970870972, 0.8562992215156555, 0.860572099685669], 'val_accuracy': [0.559235692024231, 0.6356688141822815, 0.6677706837654114, 0.6797451972961426, 0.6901910901069641, 0.699872612953186, 0.7021656036376953, 0.7031847238540649, 0.7085350155830383, 0.7085350155830383, 0.7108280062675476, 0.7100636959075928, 0.7133758068084717, 0.7154139876365662, 0.7177069783210754, 0.7202547788619995, 0.7192356586456299, 0.7192356586456299, 0.7233120799064636, 0.7238216400146484]}
VGG_19_PT_0.1-0.05-0.001{'loss': [1.5142529010772705, 1.0683916807174683, 0.9318255186080933, 0.860882580280304, 0.789558470249176, 0.758098840713501, 0.7303535342216492, 0.6895155906677246, 0.6583316326141357, 0.6553674936294556, 0.623403787612915, 0.5942203998565674, 0.5851382613182068, 0.5622785091400146, 0.5631274580955505, 0.5358154773712158, 0.5308641791343689, 0.5109217762947083, 0.5082244873046875, 0.4990413784980774], 'accuracy': [0.48850035667419434, 0.6497300863265991, 0.6906829476356506, 0.7128608226776123, 0.7424313426017761, 0.7511147856712341, 0.7576860189437866, 0.776343584060669, 0.7893686890602112, 0.780098557472229, 0.795705258846283, 0.8050926923751831, 0.8090823888778687, 0.8148322105407715, 0.8122506737709045, 0.825158417224884, 0.8272705674171448, 0.8302041888237, 0.8333724737167358, 0.8366580605506897], 'val_loss': [1.0626518726348877, 0.9532617926597595, 0.9043034315109253, 0.9140949249267578, 0.8991898894309998, 0.9087406992912292, 0.9090296030044556, 0.9177335500717163, 0.926444947719574, 0.9021144509315491, 0.9172880053520203, 0.9250314235687256, 0.9271238446235657, 0.932580292224884, 0.9787678122520447, 0.9519250988960266, 0.9633342027664185, 0.9601345062255859, 0.9890206456184387, 0.9768462181091309], 'val_accuracy': [0.6484076380729675, 0.6840764284133911, 0.7014012932777405, 0.6970700621604919, 0.7070063948631287, 0.7044585943222046, 0.7098089456558228, 0.7077707052230835, 0.7087898254394531, 0.7128662467002869, 0.7143949270248413, 0.7164331078529358, 0.715923547744751, 0.7149044871330261, 0.7108280062675476, 0.7174522280693054, 0.7169426679611206, 0.7138853669166565, 0.7126114368438721, 0.7149044871330261]}
VGG_19_PT_0.1-0.1-0.001{'loss': [1.6960302591323853, 1.204348087310791, 1.0472849607467651, 0.9643629193305969, 0.9027143716812134, 0.8478962779045105, 0.8091230392456055, 0.7774018049240112, 0.745337963104248, 0.7289368510246277, 0.7115554809570312, 0.6993813514709473, 0.6758893132209778, 0.6608184576034546, 0.6408621072769165, 0.6205616593360901, 0.6099281311035156, 0.6006415486335754, 0.5848893523216248, 0.5784261226654053], 'accuracy': [0.42607370018959045, 0.5959868431091309, 0.6498474478721619, 0.6822342276573181, 0.6978408694267273, 0.7148556709289551, 0.7321051359176636, 0.7416099309921265, 0.7515841126441956, 0.7594461441040039, 0.766838788986206, 0.7693029642105103, 0.7742313742637634, 0.7812719941139221, 0.7892513275146484, 0.7973480224609375, 0.7964093089103699, 0.8021591305732727, 0.8099038004875183, 0.8131893873214722], 'val_loss': [1.1365662813186646, 0.9887175559997559, 0.9392267465591431, 0.9094341397285461, 0.9002900719642639, 0.8933347463607788, 0.887031078338623, 0.8959356546401978, 0.8862734436988831, 0.880704939365387, 0.9014197587966919, 0.9050743579864502, 0.9067369699478149, 0.9187692999839783, 0.9013084769248962, 0.925325334072113, 0.9014923572540283, 0.9050572514533997, 0.9289834499359131, 0.9176679253578186], 'val_accuracy': [0.6140127182006836, 0.6692993640899658, 0.6896815299987793, 0.700127363204956, 0.7024203538894653, 0.7080254554748535, 0.7092993855476379, 0.7087898254394531, 0.712101936340332, 0.7189809083938599, 0.712356686592102, 0.712101936340332, 0.7154139876365662, 0.709554135799408, 0.7143949270248413, 0.7126114368438721, 0.7192356586456299, 0.7164331078529358, 0.7138853669166565, 0.7179617881774902]}
VGG_19_PT_0.1-0.3-0.001{'loss': [1.6977490186691284, 1.1554855108261108, 1.0230437517166138, 0.9260048866271973, 0.8722995519638062, 0.8176925182342529, 0.7811549305915833, 0.7470487356185913, 0.7081157565116882, 0.694165050983429, 0.6764131784439087, 0.6493009924888611, 0.6283714771270752, 0.6163870692253113, 0.5990562438964844, 0.5897278189659119, 0.5755376219749451, 0.5579704642295837, 0.548989474773407, 0.52586829662323], 'accuracy': [0.41973716020584106, 0.6164045929908752, 0.6621685028076172, 0.6933818459510803, 0.7133302092552185, 0.7335132360458374, 0.7463036775588989, 0.758155345916748, 0.7628490924835205, 0.7716498374938965, 0.7773996591567993, 0.7872565388679504, 0.7987561821937561, 0.7964093089103699, 0.8015723824501038, 0.8073222041130066, 0.8086130023002625, 0.8178831338882446, 0.8222248554229736, 0.8272705674171448], 'val_loss': [1.1198450326919556, 0.9942431449890137, 0.9512861967086792, 0.9108332395553589, 0.9008644223213196, 0.8959437608718872, 0.9001269936561584, 0.9069172739982605, 0.8864083886146545, 0.8952904343605042, 0.8948430418968201, 0.9117629528045654, 0.9219195246696472, 0.9320061206817627, 0.9196785092353821, 0.9114975333213806, 0.9272557497024536, 0.9343939423561096, 0.9428343176841736, 0.9564124941825867], 'val_accuracy': [0.6382165551185608, 0.6708280444145203, 0.681019127368927, 0.7021656036376953, 0.7075158953666687, 0.7047134041786194, 0.7098089456558228, 0.7100636959075928, 0.7146496772766113, 0.7179617881774902, 0.7161783576011658, 0.7149044871330261, 0.7100636959075928, 0.7138853669166565, 0.7154139876365662, 0.715668797492981, 0.7154139876365662, 0.7182165384292603, 0.7171974778175354, 0.715668797492981]}
VGG_19_PT_0.1-0.5-0.001{'loss': [1.5667191743850708, 1.092039942741394, 0.9559112787246704, 0.8782076835632324, 0.8162308931350708, 0.7696325778961182, 0.7326343059539795, 0.7105388045310974, 0.6913235783576965, 0.6557105183601379, 0.6313086152076721, 0.6206718683242798, 0.5945917367935181, 0.5794820785522461, 0.5653963685035706, 0.5469537973403931, 0.5446511507034302, 0.5271421670913696, 0.5164917707443237, 0.5165584087371826], 'accuracy': [0.4665571451187134, 0.6350622177124023, 0.6824688911437988, 0.7074630260467529, 0.7269420027732849, 0.7432527542114258, 0.7583900690078735, 0.766956090927124, 0.7730579972267151, 0.7838535308837891, 0.788782000541687, 0.790659487247467, 0.8026285171508789, 0.8074395656585693, 0.8118985891342163, 0.8196432590484619, 0.8197606205940247, 0.827739953994751, 0.8291481137275696, 0.8284440040588379], 'val_loss': [1.0716511011123657, 0.9678927659988403, 0.9129437208175659, 0.8989284634590149, 0.9080069661140442, 0.9014347791671753, 0.891622006893158, 0.9046518802642822, 0.9222702980041504, 0.9056995511054993, 0.9178871512413025, 0.9356867671012878, 0.9213504791259766, 0.9771528244018555, 0.9530061483383179, 0.9334068298339844, 0.9953470230102539, 0.9528888463973999, 1.0022324323654175, 0.9828171730041504], 'val_accuracy': [0.644076406955719, 0.6805095672607422, 0.6965605020523071, 0.7044585943222046, 0.7044585943222046, 0.7067515850067139, 0.712101936340332, 0.7118471264839172, 0.7087898254394531, 0.7146496772766113, 0.712101936340332, 0.7118471264839172, 0.7128662467002869, 0.7042038440704346, 0.705987274646759, 0.7161783576011658, 0.7042038440704346, 0.715668797492981, 0.7080254554748535, 0.7146496772766113]}
VGG_19_PT_0.1-0.5-6e-05{'loss': [2.297985792160034, 1.8774763345718384, 1.6552985906600952, 1.5197416543960571, 1.4182496070861816, 1.3228428363800049, 1.2548807859420776, 1.1993913650512695, 1.1520781517028809, 1.1071425676345825, 1.0782769918441772, 1.0371971130371094, 1.0148121118545532, 0.9954690933227539, 0.9739876985549927, 0.9547977447509766, 0.943014919757843, 0.9234213829040527, 0.908748984336853, 0.9028750658035278], 'accuracy': [0.18868809938430786, 0.34991785883903503, 0.4409762918949127, 0.4914339482784271, 0.5197136998176575, 0.5609012246131897, 0.5781506896018982, 0.6032621264457703, 0.6194555163383484, 0.6392865777015686, 0.6458577513694763, 0.6599389910697937, 0.6674489378929138, 0.674841582775116, 0.6793006062507629, 0.6859892010688782, 0.6910349726676941, 0.7041774392127991, 0.704294741153717, 0.7071110010147095], 'val_loss': [1.9765383005142212, 1.6825685501098633, 1.516036033630371, 1.398758888244629, 1.3080673217773438, 1.240983009338379, 1.1850903034210205, 1.142428994178772, 1.1057538986206055, 1.0761643648147583, 1.051782250404358, 1.0308868885040283, 1.0123982429504395, 0.9994083046913147, 0.9855095148086548, 0.9755118489265442, 0.9648070335388184, 0.957125186920166, 0.9482121467590332, 0.9417973756790161], 'val_accuracy': [0.32687899470329285, 0.46573248505592346, 0.5286624431610107, 0.5694267749786377, 0.5923566818237305, 0.6124840974807739, 0.6318471431732178, 0.6387261152267456, 0.6535031795501709, 0.6639490723609924, 0.6675159335136414, 0.6738853454589844, 0.6769426465034485, 0.6828025579452515, 0.6863694190979004, 0.6889172196388245, 0.690955400466919, 0.6922292709350586, 0.6965605020523071, 0.6983439326286316]}
